ID,target,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14,prob_15,prob_16,prob_17,prob_18,prob_19,prob_20
TEST_00000,11,0.03229277127394647,0.11175494762870922,0.05879634986224715,0.04616783316194921,0.0528450726441745,0.022920419542751144,0.019487872983081807,0.08051566334942445,0.046359828943520004,0.056123110332641765,0.018266946193515404,0.12731488982889347,0.07348523604538987,0.025081183150568443,0.02389249927346191,0.023954087359413546,0.028961224944986638,0.04088205411395656,0.035303063922889635,0.02838169268266861,0.04721325276180975
TEST_00001,13,0.02285180480544404,0.029668467403073807,0.033535047604200605,0.03886416698043424,0.07129467235050628,0.05563582046732141,0.04281218180877587,0.04893785764820499,0.019267273455238303,0.050259109045381514,0.024133497115571143,0.0199549835872858,0.12141535630002466,0.13527219538735513,0.07528810680370746,0.030290070611773606,0.02119472018721731,0.05784824127193204,0.03785725723942564,0.0221503539634339,0.04146881596369194
TEST_00002,8,0.021347118839263893,0.08147599556394536,0.026068461203030642,0.0468184013234264,0.028022341527423646,0.037531323426385516,0.03903751980393587,0.02356124949021266,0.11028478810850344,0.06732391606863401,0.09215068824870219,0.0775661213033676,0.042197737590223924,0.08540579433888056,0.02061466477748595,0.02974750849628907,0.01939253817186295,0.028549407366239413,0.031149785024568943,0.027047951436124155,0.06470668789149371
TEST_00003,6,0.03946148557389436,0.02847607522369224,0.04259913896708104,0.022931806528375186,0.06876408999569505,0.020590832798001984,0.15348587926338064,0.06436196822318715,0.025088419277762272,0.02682366919881563,0.07095451790728265,0.05648893766489384,0.05893523821477001,0.06422886496362365,0.020574186055501154,0.03400797230222645,0.02202677362285968,0.08025461985179194,0.048652443610907564,0.031071056954469288,0.02022202380178772
TEST_00004,20,0.03355955027126034,0.03153456871126624,0.06263234289432779,0.05267342749036441,0.09236401806229792,0.03989085263957853,0.02249193190563893,0.06063487662657009,0.06679828318046638,0.04784222749179447,0.06835986845058492,0.0413140127602252,0.04331223336370744,0.037128095602769945,0.019036377196261917,0.036066291135206305,0.019295277507790573,0.052562515807765324,0.03099365413680113,0.04237884514020614,0.09913074962511559
TEST_00005,7,0.02602678047028613,0.06227225888407487,0.05885032278772963,0.025238297540985603,0.019981197683454795,0.027646982097400657,0.022780989814576526,0.09530757097615146,0.06635768605967758,0.04699539310064227,0.07765439247902595,0.06526354323366458,0.02367878706974725,0.0828997043748573,0.04031309474780157,0.06583241992676488,0.08387757246239388,0.02883444306844528,0.021048642163304068,0.025205591802451244,0.03393432925656411
TEST_00006,8,0.06658653773522945,0.07427367718849574,0.01799662941534042,0.038164554429340636,0.033146713165346016,0.024838215970413323,0.02128938016854341,0.02945769034712404,0.1297024631936842,0.028839792195457847,0.038640941094198196,0.052511156943017875,0.03060916211311175,0.12015365067768491,0.11194031407073604,0.02595699476867557,0.037382448059302784,0.027906436252382958,0.027254628760149693,0.018700186070634072,0.04464842738113059
TEST_00007,7,0.039749810030783844,0.01928112358225481,0.02795605098325018,0.09330077288210471,0.02628410883724295,0.02256635908425897,0.0389083207003465,0.15208454060925933,0.026388412901817197,0.052942235203750146,0.06304118315254616,0.026204027779125203,0.08913680764071231,0.03213551537655839,0.04930878716974123,0.04941663325759349,0.04192211128658669,0.020604918528041184,0.07475765723667162,0.029863076240533144,0.024147547516821515
TEST_00008,10,0.018954982804023003,0.0462659667568236,0.05389623254169789,0.01815644242170017,0.07041102780112282,0.02585154729281924,0.050828168291286564,0.023761245059724025,0.05525389908498039,0.03329202147049414,0.10608949291696379,0.022542501467234497,0.030989441478895888,0.021480567536190025,0.10050786517722847,0.08487313804560423,0.027181731587620803,0.05219472625468734,0.07208887829513916,0.04358510751680814,0.041795016198955516
TEST_00009,3,0.025928543147831447,0.020543941232232233,0.08598347265510436,0.08693471850606241,0.04774113796255877,0.0603042066464331,0.030517111022461442,0.05651076550120332,0.08595264096513236,0.08315926894434476,0.06309550358387869,0.04848169223451623,0.020248380045055154,0.022905227578388494,0.086377398934126,0.04563306794432749,0.01788456531685645,0.02082256485508365,0.050340584163675,0.017759386002391776,0.022875822758336575
TEST_00010,16,0.03983267930390082,0.050491596603892436,0.047087422579066465,0.024700192700217085,0.052393819176096076,0.025171513001283417,0.028601868908141283,0.05593950901149536,0.04690118169315166,0.0704534834834272,0.047544719183819875,0.04107095765786947,0.020354180879431718,0.03041134349125344,0.026214391609278298,0.025420548160891197,0.11850575123849527,0.061809291026115924,0.07978495665981067,0.04546437759609692,0.06184621603626496
TEST_00011,16,0.03322981800968837,0.03684685989887933,0.03277887202245627,0.022465254273472617,0.04627753546354642,0.024978627364787145,0.018157119266963548,0.0408018905791253,0.052219462534453476,0.08071159430286101,0.08644684589381045,0.07271143071849732,0.02794716364800038,0.0179549858886204,0.07655911165670183,0.030117970586517155,0.09367811788451888,0.09172967538460564,0.06049549855285721,0.025408073827093584,0.028484092242543238
TEST_00012,9,0.060563535226933335,0.0262026680404268,0.021795357572380575,0.035958549658838074,0.07965588996371681,0.04446266866383224,0.036643544859514335,0.019912470022136423,0.03913371508804199,0.12158581632645929,0.02101058951697289,0.0643300927867761,0.06493512851847061,0.0480531651482594,0.0445360171549388,0.04494775307016154,0.02765381265549317,0.0254452737686754,0.054984344214666456,0.055073514332764764,0.06311609341054052
TEST_00013,0,0.09783916747508209,0.04110790720832522,0.04045449105997068,0.0701492351059671,0.05205763097760664,0.05733618269050687,0.06974454169278628,0.09005063628100368,0.031143289112545557,0.03306434533357563,0.05109332333671724,0.04594303032977993,0.018806846054991735,0.03817094255076688,0.04328066051799457,0.028719351523952913,0.04693565855582109,0.018622074814330484,0.018854720019853447,0.0743634174590484,0.03226254789937309
