ID,target,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14,prob_15,prob_16,prob_17,prob_18,prob_19,prob_20
TEST_00000,4,0.00023061184377982916,0.00017874773902446092,0.00019155536803782398,0.00023961356735972895,0.9880266783813304,0.00022567306696443922,0.0001917724296826298,0.0002565379159083971,0.00020442095918702622,0.00021229141152659208,0.00020125176196655008,0.008130472690202326,0.0001614605046001647,0.00023291293836593925,8.04830909429675e-05,0.00024119701181769614,0.00019367696148965143,0.0002219093016861892,0.00019696627674015534,0.00016005001456786903,0.00022171597481917074
TEST_00001,5,0.0005269628369492129,0.00032725466336802785,0.0005712568336685713,0.00036912940183413866,0.0003883208240357836,0.9891603142291927,0.00046604108728700493,0.0003964285284871984,0.0002989115455344609,0.000454155396288759,0.0004109084712425191,0.000592392865834375,0.0021930097576249247,0.0006152286285955994,0.0003186496236589534,0.0006450651745449525,0.00043508306269032446,0.0003516328358555263,0.0004797715563932751,0.0005636289836248098,0.00043585773828884114
TEST_00002,0,0.40211220372403544,0.000151320725172103,0.00014737117750647212,0.0004314237914454975,0.00013657995973702527,0.00012554506446789155,0.0001291799696637794,0.00018022325242463027,0.00010378837529288287,0.3265909577080189,0.00035052160124104866,0.00031249923656389504,7.832278700855095e-05,0.00014860558306450998,0.00015387709742421303,0.242454496036205,0.0004542401150557791,0.00013759818734690874,0.00015212461518552883,0.025545539613967563,0.00010357865417172664
TEST_00003,0,0.5666013593603821,0.0003439224822360566,0.00024635282346571535,0.0021879800962183752,0.00025826777500938394,0.00021868521674196857,0.00023569574376458154,0.00018781568291154456,0.00021147715998979554,0.2523216786171631,0.00109394019272709,0.00051998632485512,0.00021415613692559617,0.0002216528963228778,0.00019777801810982892,0.1662179921360629,0.0012261657829628798,0.0003022738421530485,0.0002665105446753919,0.006710642921199675,0.0002156664611225558
TEST_00004,15,0.29723439037331484,0.0003620022975147867,0.00036151504391944997,0.0009587995019383399,0.0004089746185950037,0.0002735597119840588,0.00046117035323611744,0.0005094383783894331,0.0004048358800174572,0.2258390840683207,0.024779688845695043,0.0005205919824120268,0.00018757707282386664,0.0006540831386018552,0.0013351984311323049,0.3906613678444679,0.04360238527089089,0.0003589500641994664,0.0005468197973953,0.010225140712946359,0.000314428442204527
TEST_00005,1,0.0006512669987460349,0.9853820405739333,0.0007001680258583265,0.0006535367349864723,0.0004331752041789274,0.0006450145333194919,0.0007440907867661142,0.0005881241770614714,0.00397425048810515,0.0006658063055334918,0.00039100156464331917,0.0004058298673933491,0.0003171659006733346,0.0007699943022687537,0.0003735769965009301,0.0006003348135180098,0.00047883868442843866,0.00044484989057746077,0.0006747476119992904,0.0005545803444700673,0.000551610485038627
TEST_00006,8,0.0006096100493590755,0.0005455999535823535,0.034288119460963495,0.00054190845511437,0.0006422552041522984,0.0007649115170698005,0.0005486733514578709,0.0005401315973719089,0.9542625370845859,0.0007562181505674036,0.0006156250560938188,0.0005957315282455293,0.000208033699784324,0.0004397337437693875,0.0006786190437052445,0.0006199525303138704,0.0006490293802405634,0.0006579957805345096,0.0005661129475330307,0.0008309495030634813,0.0006382523374915116
TEST_00007,12,9.410186729085331e-05,0.00015264557453764302,9.922796715629025e-05,0.0002919105570586903,0.00014287099401735388,8.541975793518352e-05,0.00016772689268904377,0.00015184474876141612,0.001961299115940779,0.0001603042887457764,0.0001006717887168069,0.00014135282284999135,0.9948669050019087,0.0004084438542135352,0.000273568804734712,9.643538422033352e-05,9.903015998966222e-05,0.0002759889095035841,0.0001836319886488419,1.76059685360009e-05,0.00022901260454446623
TEST_00008,4,0.00022130664011633326,0.0002546525003617245,0.00016831585359712621,0.00023398177825912004,0.9863978904621193,0.00020440057341959423,0.00018604353307612116,0.00020582745262096095,0.00017537415265683902,0.0002041459507509129,0.00014424274509382328,0.009998319476119434,0.00014563741378899783,0.00020905490690458506,7.542572379745816e-05,0.00024676685714227707,0.00016780831594131524,0.00023011081466718867,0.00016605352906772912,0.00014957231433446262,0.00021506843116433992
TEST_00009,5,0.0003395671587576203,0.0003102690941460946,0.000361592463852468,0.0003006123417037322,0.0003679142166099502,0.9926600860500122,0.0003445294263819817,0.0003315009785192016,0.0003395604057039422,0.0003728003650223387,0.00030468651553729203,0.00032344985467095067,0.000665274949759826,0.0004121877418108925,0.00021178248567076444,0.0004658493418702464,0.0003054654823497222,0.0003139429758407834,0.00047876215204498373,0.0004175622430403044,0.0003726024116947418
